59389.6,10115.7,9616.9,8648,2306.8,2089.8,1884.5,1514.6,1467.7,471.7,385.9,336.6,179.6,179.6,5.3,5.3,53.2,32.3,32.3,0,0,0,0,0
61332.3,10486.4,9978.2,8943.6,2398.1,2173,1949.8,1576.3,1527.8,487.2,396.7,343.5,198.1,184.9,6.3,6.3,54.1,23.4,23.4,0,0,0,0,0
63313.8,10870.4,10348.6,9244.1,2491.2,2263.5,2023.6,1639.4,1588.5,506.2,410.1,359.3,204.8,195,6.9,6.9,56.8,28,28,0,0,0,0,0
65350.8,11270.7,10739.4,9560.7,2600.9,2365.4,2107.6,1716.4,1661.7,538.1,437,380.4,223.8,213.7,17.1,17.1,64.9,38.1,30.6,5,0,0,0,0
67416.4,11681.5,11136.1,9881.1,2708,2468.7,2194,1793.2,1735.1,565.5,464.8,404.5,241.3,229.3,25,25,71.1,44.9,36.4,5.7,0,0,0,0
69525,12099.8,11544,10206.8,2819.6,2574.9,2281,1871.6,1809.2,595,491.6,425.3,258.8,245.4,36.5,33.6,77.1,46.8,35.6,6.1,0,0,0,0
71676.4,12526.7,11958.7,10535.3,2931.7,2681.6,2367.3,1948.9,1882.9,625,517.9,444.4,273.7,260.2,40.6,40.6,82.8,45.6,34.6,6.06267,5.20913,0,0,0
73870.8,12968,12385,10870.9,3048.5,2792.2,2457.2,2030.8,1960.1,654.3,546.5,468.2,289.4,272.8,46.3,46.3,83.7,58,45.4,7.05265,6.02794,0,0,0
76111,13418.5,12824.1,11215.2,3173.7,2908.7,2550.7,2116.1,2040.4,690.1,577.1,494.3,311.4,294.9,63.4,60.5,95.2,63,50.5,8.06275,6.85456,0,0,0
78394.8,13879.9,13272.6,11563.7,3296,3026.5,2645.4,2201.9,2121.6,722,609.2,519,330.8,313.3,74.3,71.1,101.7,65.3,51.7,7.43991,6.12538,0,0,0
80724.9,14352.8,13733.6,11918.7,3424.9,3147.8,2743,2291.1,2205.7,758.8,643.7,545.4,352,333.9,86.4,82.8,107.8,71.7,53.7,8.30838,6.79032,0,0,0
83102.3,14839.3,14208.7,12283.9,3561.6,3278.5,2847.1,2384.9,2294.9,800.3,676.9,571,378.3,359.8,102.2,98.5,120.3,80.5,57.6,6.4,6.4,7.71361,0,0
85530.4,15346.7,14697.9,12657.5,3704.1,3415.7,2956.6,2485.1,2389.3,845.5,721.3,609,406.6,386.2,122.8,118.5,136.3,99.6,75.4,15.3,13.1,9.66483,0,0
88004.5,15860.8,15200,13035.2,3850.7,3554.2,3066.4,2585.6,2484,893.6,763.9,644.5,435.2,412.9,142.9,138.1,147.3,104.8,86,21.8,19.2,11.6904,4.91166,0
90525.9,16387.5,15711.1,13418.6,3999.1,3696.3,3176.9,2687.6,2579.6,938.2,805.3,678.9,463.6,440,161.9,157.4,159.3,116.8,92.8,26.5,24.4,14.2334,6.16991,0
93105,16939.3,16244.3,13813.8,4149.4,3854.1,3301.9,2798,2683,995.3,851,705,500.2,473.4,175.344,169.362,170.906,125.695,98.3141,31.4,31.4,16.7777,7.55974,5.39477
95729.9,17493,16784.7,14213.5,4317,4008,3426,2908.7,2786.7,1042,886,740,533.2,475.385,197.076,190.577,185.617,138.499,108.426,41.5942,37.6618,19.339,9.03104,6.2445
98404,18049,17337.1,14619.4,4482,4159,3538,3021.5,2892.4,1097,929,768,566.6,537,219.631,212.588,200.831,151.771,118.817,48.6911,44.255,21.9397,10.5726,7.12588
101137,18639,17906.5,15031.2,4652,4327,3663,3136.2,2999.7,1153,980,810,603.3,577,246.488,238.863,220.035,169.009,132.957,59.5378,54.5529,27.8679,15.165,10.6123
103922,19236.7,18484.3,15444.4,4822,4489.5,3791.8,3248.4,3104.9,1208.4,1057.6,879.1,635.9,602.7,298.9,298.9,254.4,200.4,152.8,67.2,67.2,43.5,18.8,18.8
106755,19840,19083.2,15871,5002,4656,3909,3370.2,3219,1269,1080,890,674.9,637,303.944,295.067,261.255,206.171,163.235,83.1361,76.9389,40.4636,25.1851,18.4021
109651,20472.1,19693.2,16300.3,5182.3,4830.4,4046.1,3490.8,3332,1329.5,1168.2,967.3,714.1,676.4,344.4,335.2,290.2,229.4,181.8,94.3,87.9,59.5,49,43
112601,21104.6,20313.7,16733.1,5366.9,5000.9,4173.8,3611.2,3441.8,1387.1,1224.3,1006.7,743.4,708.2,371.2,359.5,309.6,233.624,183.05,96.6789,89.2408,45.4585,28.5451,20.3206
115606,21757.4,20947.6,17166.3,5548,5182.2,4303.4,3727.6,3551.7,1440.8,1272.6,1044.9,780.4,737.7,391.3,380.9,323.7,259.3,195.1,105,96.3,70.7,42.3,32.3
