29199,4464.5,4155.9,3928.6,883.76,756.37,714.37,493.28,484.78,136.49
30490,4698.1,4380.2,4132,943.66,811.87,765.57,536.88,527.48,151.99
31812,4939,4611.8,4341.2,1006,869.66,818.67,582.48,572.08,168.29
33168,5187.9,4851.9,4556.9,1072.1,930.46,874.56,631.27,619.37,186.39
34560,5452.6,5103.5,4782,1142.7,998.96,936.96,683.77,672.27,207.67
35983,5714.1,5359.2,5011.7,1217,1065,997.56,739.47,725.47,230.79
37439,5988.5,5623.4,5246.8,1292.7,1136.7,1062.2,796.07,780.67,252.99
38923,6266,5890.4,5482.5,1361.2,1204.3,1123.4,848.46,831.67,270.39
40441,6548.5,6163.9,5723.2,1434.5,1272.7,1185.4,901.26,883.26,289.59
41989,6834.5,6440.1,5964,1510.9,1337.3,1242.1,951.06,930.96,304.49
43567,7125.7,6721.2,6207.6,1575.2,1402.7,1297.3,999.86,977.66,315.19
45182,7427.6,7012.5,6459,1646.23,1471.3,1356.8,1051.5,1026.9,329.54
46832,7736.5,7311.5,6715.9,1722.7,1540.6,1419.7,1106,1080.2,345.69
48517,8051.7,7616.8,6976.6,1799.9,1613.8,1480.5,1160.6,1130.9,360.18
50237,8375.2,7930,7242.5,1880.7,1688.2,1543.9,1217.1,1185.2,375.78
51994,8707.6,8251.3,7513.7,1967.4,1767.6,1611.2,1274.9,1241.1,397.88
53786,9045.4,8580.2,7789.8,2046.7,1841.7,1675.5,1332.4,1294.8,416.28
55615,9393.8,8917.4,8070.8,2128.2,1922.7,1741.1,1391.4,1351.3,435.68
57483,9750.9,9263.9,8357.5,2206.4,2005.7,1811.7,1453.2,1409.2,449.08
59387,10115,9616.5,8647.6,2306.7,2089.7,1884.4,1514.5,1467.6,471.68
61330,10486,9977.8,8943.2,2398,2172.9,1949.7,1576.2,1527.7,487.18
63311,10870,10348,9243.7,2491.1,2263.4,2023.5,1639.3,1588.4,506.18
65348,11270,10739,9560.3,2600.8,2365.3,2107.5,1716.3,1661.6,538.08
67414,11681,11136,9880.7,2707.9,2468.6,2193.9,1793.1,1735,565.48
69522,12099,11544,10206,2819.5,2574.8,2280.9,1871.5,1809.1,594.98
71673,12526,11958,10535,2931.6,2681.5,2367.2,1948.8,1882.8,624.97
73868,12967,12384,10870,3048.4,2792.1,2457.1,2030.7,1960,654.27
76108,13418,12824,11215,3173.6,2908.6,2550.6,2116,2040.3,690.07
78392,13879,13272,11563,3295.9,3026.4,2645.3,2201.8,2121.5,721.97
80722,14352,13733,11918,3424.8,3147.7,2742.9,2291,2205.6,758.77
83099,14839,14208,12283,3561.5,3278.4,2847,2384.8,2294.8,800.27
85527,15346,14697,12657,3703.9,3415.6,2956.5,2485,2389.2,845.46
88001,15860,15199,13035,3850.5,3554.1,3066.3,2585.5,2483.9,893.56
90522,16387,15710,13418,3998.9,3696.1,3176.8,2687.5,2579.5,938.16
93101,16939,16244,13813,4149.2,3853.9,3301.8,2797.9,2682.9,995.26
95726,17492,16784,14213,4316.8,4007.8,3425.9,2908.6,2786.6,1042
98400,18048,17336,14619,4481.8,4158.8,3537.9,3021.4,2892.3,1097
101130,18638,17906,15031,4651.8,4326.8,3662.8,3136.1,2999.8,1153
103920,19236,18484,15444,4821.8,4489.3,3791.6,3248.3,3104.8,1208.3
106750,19839,19082,15870,5001.8,4655.8,3908.8,3370.1,3218.9,1268.9
109650,20471,19692,16300,5182.1,4830.2,4045.9,3490.7,3331.9,1329.4
112600,21104,20313,16732,5366.7,5000.7,4173.6,3611,3441.7,1387
115600,21756,20947,17166,5547.8,5182,4303.2,3727.4,3551.6,1440.7
118670,22426,21600,17609,5723,5366,4434.5,3850.1,3665.6,1500.6
121810,23096,22265,18056,5932.7,5541,4556.4,3972.4,3777.9,1558.5
125020,23772,22943,18503,6120.2,5710,4666.8,4091.9,3886.7,1617
127983.7,24419.8,23570.2,18863.6,6301.3,5891.3,4801.6,4212,3998.8,1673.4
131056.6,25081.2,24220.6,19303.6,6488.8,6068.5,4926.8,4332.4,4110.1,1730.9
134129.5,25742.7,24871,19743.7,6676.4,6245.8,5052.1,4452.8,4221.5,1788.4
137202.4,26404.2,25521.4,20183.8,6863.9,6423,5177.4,4573.1,4332.8,1845.9
