4189,3500,21790,17030,13470,11030,11300,9509,8447,8998.8,7332.1,6015.1,4976.1,4140.7,3459.1,2914.6,2464.1,2096.1,1793.1,1538.3,1326.5,1148.1,997.2,869.9,761.2,668.8,588.7,520.1,471.3,409.1,364.4,325.1,290.9,918.9,1146.1,1027,1078.8,970,874.8,789.1,714.6,647.3,588.1,534.9,486.9,444,405.5,371.2,340.1,312,286.7,263.8,242.9,224.1,206.9,191.2,177,163.9,151.9,141,131.1,121.8,113.4,105.5,98.4,91.9,85.8,80.2,75,70.2,65.8
4341,3600,3140,22490,13900,11390,11430,9722,8659,9570.4,7797.8,6397.1,5292.1,4403.7,3678.8,3099.7,2620.6,2229.2,1907,1636,1410.7,1221,1060.5,925.1,809.6,711.2,626.1,553.1,501.2,435.1,387.5,345.8,309.4,277.3,865.5,1080.5,970.2,1020.8,920.7,830.7,752.3,681.5,619.2,563.3,512.7,467.7,427.2,391,358.3,328.8,302.1,278,256.1,236.2,218.1,201.6,186.6,172.8,160.2,148.7,138.2,128.5,119.6,111.3,103.8,96.9,90.5,84.6,79.1,74.1,69.5
4747,3800,3441,20350,15630,12420,10170,10710,8879,10168.1,8284.9,6796.7,5622.6,4678.7,3908.6,3293.3,2784.3,2368.4,2026.1,1738.2,1498.8,1297.2,1126.7,982.9,860.2,755.7,665.2,587.7,532.5,462.2,411.7,367.4,328.7,294.6,264.9,814.9,731.8,916.9,967.7,873.2,790.9,716.5,651.1,592.3,539.3,491.9,449.4,411.4,377,346,318,292.6,269.5,248.6,229.6,212.3,196.4,182,168.7,156.6,145.6,135.3,126,117.3,109.4,102.2,95.4,89.2,83.4,78.1,73.2
5088,4000,3704,3152,22760,13370,10790,8921,9310,9304.3,8794,7214.4,5968.2,4966.2,4148.8,3495.7,2955.4,2514,2150.6,1845,1591,1377,1196,1043.3,913,802.1,706.1,623.8,565.2,490.6,437,389.9,348.9,312.7,281.1,253,768,690.8,868.2,783.5,830.4,752.4,683.8,622.2,566.5,516.8,472.1,432.3,396.2,363.6,334.2,307.6,283.3,261.4,241.4,223.2,206.6,191.4,177.5,164.7,153.2,142.4,132.6,123.4,115.1,107.5,100.4,93.9,87.8,82.2,77.1
5344,4200,3926,3349,2854,15410,11500,9422,7838,9867,8039.5,7650.7,6329.1,5266.6,4399.7,3707.1,3134.1,2666,2280.7,1956.6,1687.2,1460.2,1268.3,1106.4,968.2,850.6,748.8,661.5,599.4,520.3,463.5,413.5,370,331.6,298.1,268.3,241.9,724.1,653.4,821.5,744.3,789.1,717.3,652.7,594.3,542.3,495.5,453.7,415.9,381.7,350.9,323,297.5,274.5,253.6,234.5,217,201.1,186.5,173.1,161,149.6,139.4,129.7,121,113,105.6,98.7,92.3,86.5,81.1
5442,4400,4045,3464,2962,2529,11600,9744,8103,8662.2,8518.1,6988,6705.9,5580.1,4661.6,3927.8,3320.7,2824.7,2416.4,2073,1787.6,1547.2,1343.8,1172.3,1025.9,901.2,793.3,700.9,635.1,551.3,491.1,438.1,392,351.3,315.9,284.3,256.3,231.4,209.5,617.6,779.6,706.5,751.5,683.9,622.8,568.3,519.4,475.6,436,400.2,368,338.7,312.1,288,266,246,227.7,211,195.7,181.7,169,157.1,146.3,136.2,127.1,118.7,110.9,103.7,97,90.8,85.2
5559,4600,4184,3604,3095,2649,12340,10160,8442,7919.8,7471.6,7397.7,7099,5907.2,4934.8,4158,3515.4,2990.3,2558.1,2194.6,1892.4,1637.9,1422.6,1241,1086,954.1,839.9,742,672.3,583.6,519.8,463.8,415,371.9,334.4,300.9,271.3,245,221.8,200.9,585.5,530.7,672.2,715.8,652,595,543.8,498.1,456.6,419.2,385.5,354.9,327,301.8,278.8,257.8,238.7,221.2,205.2,190.5,177.2,164.8,153.5,142.9,133.3,124.6,116.3,108.8,101.8,95.3,89.4
6233,5000,4618,3954,3379,2882,2455,11490,9385,8377,7902.9,7824.8,6473.1,6248.3,5219.8,4398.1,3718.3,3163,2705.8,2321.3,2001.7,1732.4,1504.7,1312.6,1148.7,1009.2,888.3,784.8,711.1,617.3,549.9,490.6,439,393.4,353.7,318.3,287,259.1,234.6,212.5,193.2,554.7,504.4,639.7,582.7,622.3,568.8,521,477.7,438.6,403.4,371.4,342.3,315.9,291.9,270,250,231.7,214.9,199.5,185.6,172.6,160.8,149.7,139.7,130.5,121.9,114.1,106.7,99.9,93.8
6601,5400,4877,4174,3567,3044,2592,2294,10050,8853.5,7213.7,6852.2,6841.3,5692.8,5516.7,4648.3,3929.8,3342.9,2859.7,2453.3,2115.5,1831,1590.3,1387.3,1214,1066.6,938.9,829.4,751.6,652.4,581.1,518.5,464,415.8,373.8,336.4,303.3,273.8,247.9,224.6,204.1,185.6,526.7,479.6,608.7,555.6,594.3,544.5,499.3,458.5,421.7,388.3,357.9,330.3,305.2,282.4,261.5,242.4,224.9,208.8,194.3,180.7,168.3,156.8,146.3,136.7,127.7,119.5,111.7,104.7,98.2
6842,5600,5039,4312,3687,3144,2679,2294,8683,9349.8,7618.1,6249.7,5986.3,6011.9,5825.9,4908.8,4150.1,3530.2,3020,2590.8,2234.1,1933.6,1679.5,1465.1,1282.1,1126.4,991.5,875.9,793.7,689,613.7,547.6,490,439.1,394.8,355.2,320.3,289.2,261.8,237.2,215.6,196,178.8,500.4,456,416.3,530.2,568.4,521.3,478.8,440.4,405.6,373.9,345.1,318.9,295.1,273.3,253.4,235.1,218.3,203.1,188.9,176,164,153,143,133.6,125,116.9,109.6,102.8
7217,6000,5265,4500,3849,3283,2796,2392,2048,9866.4,8039,6595,6317,6344.1,5299.8,5180,4379.4,3725.3,3186.8,2734,2357.5,2040.4,1772.2,1546,1352.9,1188.6,1046.3,924.3,837.6,727,647.6,577.8,517,463.3,416.6,374.9,338,305.2,276.3,250.3,227.5,206.9,188.6,172.2,475.4,434.1,396.9,506.7,464.8,499.5,459.5,423.2,390.2,360.2,333,308.1,285.4,264.6,245.5,228,212.2,197.4,183.9,171.3,159.9,149.5,139.6,130.7,122.3,114.6,107.5
7673,6400,5552,4730,4038,3446,2934,2508,2145,9458.5,8476.9,6954.2,5753,5542.8,5588.5,4708.8,4618,3928.2,3360.4,2882.9,2485.9,2151.6,1868.8,1630.2,1426.6,1253.3,1103.3,974.7,883.2,766.6,682.9,609.3,545.2,488.6,439.3,395.3,356.4,321.8,291.4,263.9,239.9,218.1,198.9,181.6,165.9,452.2,413.5,379,484.4,445,479,441.3,406.9,375.7,347.3,321.4,297.7,276.1,256.2,237.9,221.5,206,192,178.9,166.9,156.1,145.8,136.5,127.7,119.7,112.3
8061,6800,5835,4968,4235,3617,3080,2633,2252,3058.9,8932.2,7327.8,6062,5044.3,4879.2,4961.7,4866,4139.2,3541,3037.8,2619.5,2267.1,1969.2,1717.8,1503.3,1320.7,1162.5,1027,930.6,807.8,719.6,642,574.5,514.8,462.9,416.5,375.5,339.1,307,278.1,252.8,229.8,209.6,191.4,174.8,160,146.6,394.6,362.1,463.4,426.4,459.7,423.9,391.4,361.9,334.9,310.3,287.8,267.1,248.1,231,214.9,200.3,186.6,174.2,162.9,152.2,142.5,133.3,124.9,117.3
8042,6800,5875,5020,4286,3660,3120,2673,2291,3146.4,8550.9,7716,6383.2,5311.6,5137.7,5224.6,4417.1,4358.5,3728.6,3198.7,2758.3,2387.3,2073.5,1808.8,1582.9,1390.6,1224.1,1081.5,979.9,850.6,757.7,676,604.9,542.1,487.4,438.6,395.4,357,323.3,292.8,266.2,242,220.7,201.5,184.1,168.5,154.4,141.8,376.7,346.1,318.6,408.9,441.3,407.5,376.8,348.8,323.2,299.8,278.3,258.5,240.7,223.9,208.8,194.5,181.6,169.8,158.7,148.6,139,130.3,122.3
9099,7600,6539,5542,4698,3996,3393,2896,2474,3237.2,2717.7,8119.4,6716.8,5589.2,4669.2,4555.3,4648,3953.8,3923.5,3365.9,2902.5,2512.1,2181.9,1903.4,1665.7,1463.3,1288.1,1138,1031.2,895.1,797.3,711.4,636.5,570.4,512.9,461.5,416.1,375.7,340.2,308.1,280.1,254.7,232.2,212,193.7,177.3,162.5,149.2,137.2,359.9,331.3,305.3,392.3,362.4,392,362.9,336.3,312,289.7,269.1,250.6,233.2,217.4,202.6,189.1,176.9,165.3,154.8,144.9,135.8,127.5
9700,8500,6920,5863,4967,4220,3572,3040,2592,3331.2,2796.7,2361.7,7063.3,5877.5,4910.1,4790.2,4049.8,4157.7,3556.8,3539.5,3052.2,2641.6,2294.4,2001.6,1751.6,1538.8,1354.6,1196.7,1084.4,941.2,838.4,748.1,669.4,599.9,539.3,485.3,437.6,395.1,357.7,324,294.5,267.8,244.2,223,203.7,186.4,170.9,156.9,144.3,132.8,344.2,317.2,292.7,376.7,348.4,377.4,349.8,324.5,301.3,280,260.7,242.6,226.2,210.9,196.9,184.1,172.1,161.2,150.9,141.4,132.8
10300,8800,7308,6194,5260,4442,3758,3201,2728,3428.6,2878.5,2430.8,6748.4,6176.7,5160,4347.7,4256,4369.4,3737.8,3719.7,3207.5,2776.1,2411.2,2103.4,1840.7,1617.1,1423.5,1257.6,1139.6,989.2,881.1,786.1,703.5,630.4,566.8,510,459.9,415.2,375.9,340.5,309.5,281.4,256.7,234.3,214.1,195.9,179.6,164.9,151.6,139.6,128.7,329.4,303.9,280.8,259.8,335.1,363.4,337.2,313.2,291,271,252.3,235.3,219.3,204.8,191.6,179.1,167.7,157,147.2,138.2
11020,9200,7827,6617,5587,4726,3999,3404,2898,3529.5,2963.2,2502.3,2128.3,6487.1,5419.3,4566.2,3860.5,3802.3,3925.7,3367.8,3368.7,2915.6,2532.4,2209.2,1933.2,1698.4,1495.1,1320.8,1196.8,1038.9,925.4,825.7,738.8,662.1,595.3,535.7,483,436.1,394.8,357.6,325.1,295.6,269.6,246.1,224.8,205.8,188.6,173.2,159.2,146.6,135.2,124.8,315.4,291.5,269.7,249.7,322.6,299.3,325.3,302.3,281.6,262.1,244.5,227.9,212.8,199.1,186.2,174.4,163.3,153.1,143.8
11020,9400,8380,7088,5997,5064,4269,3626,3092,3634,3050.9,2576.4,2191.2,6190.4,5688.2,4792.8,4052,3990.9,3414.1,3534.9,3048.2,3060.3,2658.1,2318.8,2029.2,1782.7,1569.2,1386.3,1256.2,1090.4,971.3,866.6,775.5,694.9,624.8,562.2,506.9,457.7,414.4,375.4,341.2,310.3,282.9,258.3,236,216,197.9,181.8,167.2,153.9,141.9,130.9,121,302.3,279.7,259.1,240.2,310.7,288.5,313.8,292.3,272.2,253.9,236.7,221.1,206.8,193.4,181.2,169.7,159.1,149.4
11550,9600,8781,7427,6276,5314,4482,3799,3225,3742.1,3141.7,2653,2256.4,1928.7,5966.9,5027.6,4250.6,3615.7,3581.4,3072.4,3197.5,3210.2,2788.3,2432.4,2128.6,1870,1646.1,1454.3,1317.8,1143.8,1018.9,909.1,813.5,729,655.4,589.8,531.8,480.1,434.7,393.7,357.9,325.5,296.8,270.9,247.5,226.5,207.6,190.7,175.3,161.4,148.8,137.4,126.9,117.4,108.7,268.6,249.1,231.3,299.3,278.2,303.3,282.4,263.5,245.7,229.5,214.7,200.8,188.2,176.2,165.2,155.2
11720,10000,9020,7648,6484,5481,4624,3929,3348,3853.9,3235.5,2732.3,2323.8,1986.4,1703.6,5271,4456.3,3790.7,3754.7,3221.1,3352.3,2901.4,2923.2,2550.1,2231.6,1960.5,1725.8,1524.6,1381.5,1199.2,1068.2,953.1,852.8,764.3,687.2,618.3,557.5,503.4,455.8,412.8,375.3,341.2,311.2,284.1,259.5,237.5,217.7,200,183.8,169.2,156,144,133,123.1,114,105.7,258.2,239.7,222.7,207,268.8,250.3,273.2,254.8,238.1,222.8,208.4,195.2,182.9,171.5,161.1
12150,10400,9456,8005,6797,5738,4859,4142,3527,3969.6,3332.7,2814.3,2393.6,2046,1754.7,5021.2,4669.3,3971.9,3397.8,3375.1,2910.4,3040.1,2640.5,2672,2338.3,2054.2,1808.3,1597.5,1447.6,1256.5,1119.3,998.6,893.6,800.8,720,647.9,584.2,527.4,477.6,432.5,393.2,357.5,326,297.6,271.9,248.9,228.1,209.5,192.6,177.3,163.5,150.9,139.4,129,119.5,110.8,102.8,248.3,230.7,214.5,199.9,259.4,242.1,264.1,246.8,231,216.1,202.5,189.7,177.9,167.2
12610,11000,9927,8397,7142,6048,5128,4368,3712,4089.2,3433.1,2899.1,2465.7,2107.6,1807.6,1561.7,4889.9,4159.6,3558.3,3052.7,3047.9,2637.9,2765.3,2412.3,2448.8,2151.3,1893.7,1673,1516,1315.9,1172.2,1045.8,935.8,838.6,754,678.5,611.8,552.3,500.1,453,411.8,374.4,341.4,311.7,284.8,260.6,238.9,219.4,201.7,185.7,171.2,158,146,135.1,125.1,116,107.6,100,238.8,222.1,207,192.8,180,233.9,255.7,239.4,223.9,209.9,196.6,184.4,173.3
13020,11200,9737,8778,7461,6335,5358,4556,3883,4212.8,3536.9,2986.7,2540.3,2171.3,1862.2,1608.9,1394,4353.7,3724.4,3195.2,3190.1,2761.1,2398.2,2524.9,2563.1,2251.7,1982.1,1751.1,1586.7,1377.3,1226.9,1094.6,979.5,877.8,789.2,710.2,640.3,578.1,523.5,474.1,431,391.9,357.4,326.3,298,272.8,250,229.6,211.1,194.4,179.2,165.4,152.8,141.4,130.9,121.4,112.7,104.7,97.3,229.8,214.2,199.6,186.3,173.8,226.3,211.9,231.9,217.4,203.7,191.1,179.6
12140,11000,10010,9156,7724,6566,5568,4751,4059,4340.6,3644.1,3077.3,2617.3,2237.2,1918.7,1657.7,1436.3,4140.8,3896.3,3342.6,2882.3,2888.4,2508.8,2641.4,2311.5,2355.6,2073.6,1831.9,1659.9,1440.9,1283.5,1145.1,1024.7,918.3,825.6,742.9,669.9,604.8,547.6,496,450.9,410,373.9,341.3,311.8,285.4,261.6,240.2,220.9,203.3,187.5,173,159.9,147.9,137,127,117.9,109.5,101.8,94.7,221.6,206.5,192.8,179.8,168.1,219.3,205.2,225.1,210.9,197.9,186
12170,11000,10160,8786,7915,6767,5757,4920,4194,4472.6,3755,3170.9,2696.9,2305.2,1977.1,1708.1,1480,1289,4074,3495,3013.8,2608.4,2623.2,2288.4,2416.9,2123.3,2168.1,1915.4,1735.6,1506.6,1342,1197.4,1071.4,960.2,863.3,776.8,700.4,632.4,572.6,518.6,471.4,428.7,390.9,356.9,326,298.4,273.5,251.2,230.9,212.6,196,180.9,167.1,154.6,143.2,132.8,123.2,114.5,106.5,99.1,92.4,86.1,199.3,186,173.9,162.8,152.4,199,218.2,204.8,192.5
12740,11600,10650,9270,8400,7161,6109,5231,4463,4609,3869.5,3267.6,2779.1,2375.5,2037.4,1760.2,1525.1,1328.3,1162.6,3652.6,3149.7,2726,2741.5,2391.6,2092.9,2219,1953.4,2001.8,1813.9,1574.5,1402.5,1251.4,1119.7,1003.5,902.2,811.9,732,660.9,598.4,542,492.7,448,408.5,373,340.7,311.8,285.8,262.5,241.4,222.2,204.8,189.1,174.7,161.6,149.7,138.8,128.8,119.7,111.3,103.5,96.5,90,84,192.3,179.7,168.3,157.6,147.7,192.9,181.1,199.2
13320,12400,11150,9772,8403,7592,6452,5511,4705,4749.9,3987.7,3367.5,2864.1,2448.2,2099.6,1814,1571.7,1368.9,1198.1,3468.8,3290.1,2847.6,2473.3,2498.2,2186.2,1920.6,2040.5,1802.6,1894.8,1644.7,1465.1,1307.2,1169.6,1048.2,942.4,848.1,764.6,690.3,625.1,566.2,514.7,468,426.7,389.6,355.9,325.7,298.6,274.2,252.1,232.1,214,197.5,182.5,168.8,156.4,145,134.5,125,116.2,108.1,100.8,94,87.7,81.9,185.7,174,162.9,152.7,143.1,187.2,176
13690,12000,10520,10190,8789,7954,6762,5793,4967,4895.3,4109.9,3470.6,2951.8,2523.1,2164,1869.5,1619.8,1410.9,1234.8,1083.3,3435.2,2973.1,2582.3,2252.7,2282.6,2005.3,1765.2,1882.1,1705.4,1717.2,1529.7,1364.8,1221.2,1094.4,984,885.4,798.3,720.8,652.6,591.1,537.3,488.6,445.6,406.8,371.6,340.1,311.7,286.3,263.2,242.3,223.4,206.2,190.5,176.3,163.2,151.4,140.5,130.5,121.3,112.9,105.3,98.1,91.6,85.5,79.9,179.7,168.2,157.8,147.9,138.9,130.6
14320,12500,11130,10460,9292,7943,7184,6115,5232,5045.5,4236,3577.1,3042.4,2600.5,2230.3,1926.9,1669.5,1454.2,1272.7,1116.6,983.9,3102.8,2695,2351,2057.3,2092.7,1842.2,1964.2,1779.8,1792.1,1596.4,1424.3,1274.5,1142.1,1026.9,924.1,833.1,752.2,681.1,616.9,560.8,509.9,465,424.5,387.8,354.9,325.3,298.8,274.7,252.9,233.1,215.2,198.8,183.9,170.4,158,146.6,136.2,126.6,117.8,109.9,102.4,95.6,89.2,83.4,78.1,173.7,162.9,152.7,143.4,134.9
13710,12200,11030,9620,9330,8013,7304,6276,5457,5200.6,4366.1,3687,3135.9,2680.5,2298.9,1986.1,1720.8,1498.8,1311.8,1150.9,1014.1,2942.6,2811.2,2452.4,2146.1,2183,1921.7,1697.7,1538.3,1611.6,1665.2,1485.7,1329.4,1191.4,1071.2,963.9,869.1,784.7,710.5,643.5,585,531.9,485.1,442.8,404.5,370.3,339.4,311.7,286.6,263.8,243.2,224.5,207.4,191.9,177.7,164.8,152.9,142.1,132.1,122.9,114.6,106.8,99.7,93.1,87,81.5,76.3,71.5,157.7,148.1,139.3
13640,12200,11300,9878,9592,8292,7122,6466,5561,5360.6,4500.5,3800.5,3232.4,2762.9,2369.6,2047.2,1773.8,1545,1352.2,1186.3,1045.3,924,2664.9,2557,2237.7,1965.9,2003.7,1770.1,1604,1680.4,1496.8,1549.2,1386.2,1242.3,1116.9,1005.1,906.2,818.2,740.8,671,609.9,554.6,505.8,461.7,421.8,386.1,353.8,325,298.8,275,253.6,234.1,216.2,200.1,185.3,171.8,159.5,148.1,137.7,128.2,119.5,111.4,104,97,90.7,84.9,79.5,74.5,69.9,152.8,143.7
13430,12500,11550,10130,8810,8533,7380,6375,5573,5525.8,4639.1,3917.6,3331.9,2848.1,2442.6,2110.3,1828.4,1592.6,1393.8,1222.8,1077.5,952.5,844.5,2665,2332.2,2048.9,1803.6,1844.9,1671.7,1451.1,1560,1391.9,1444.7,1294.7,1164.1,1047.5,944.4,852.7,772.1,699.3,635.7,578,527.1,481.2,439.6,402.4,368.8,338.7,311.4,286.7,264.3,244,225.4,208.5,193.1,179.1,166.2,154.4,143.6,133.6,124.5,116.1,108.4,101.1,94.5,88.5,82.9,77.7,72.8,68.3,148.3
13010,12500,12140,10620,9259,8958,7738,6683,6061,5696.2,4782.2,4038.4,3434.7,2935.9,2518,2175.4,1884.8,1641.7,1436.8,1260.5,1110.8,981.9,870.6,2524.1,2429.6,2134.5,1879,1659.9,1741.6,1511.7,1346.6,1450,1297.5,1348.8,1212.7,1091.3,983.9,888.3,804.4,728.5,662.3,602.2,549.1,501.3,458,419.2,384.2,352.9,324.4,298.6,275.3,254.2,234.8,217.2,201.2,186.5,173.1,160.9,149.6,139.1,129.7,120.9,112.9,105.4,98.5,92.2,86.3,80.9,75.8,71.2,66.9
13130,12500,12240,11180,9781,8445,8187,7072,6098,5872,4929.8,4163,3540.7,3026.5,2595.7,2242.5,1943,1692.3,1481.1,1299.5,1145.1,1012.2,897.4,798.7,2300.3,2222.8,1956.7,1728.6,1566.4,1574.3,1402.3,1251.2,1351.2,1210.9,1262.9,1136.4,1024.6,925.1,837.6,758.7,689.7,627.1,571.9,522.1,476.9,436.5,400.1,367.5,337.8,311,286.7,264.7,244.5,226.2,209.5,194.3,180.3,167.5,155.7,144.9,135.1,125.9,117.6,109.7,102.6,96,89.9,84.3,79,74.1,69.7
12470,12200,11790,11120,9748,8454,8316,7059,6091,6053.3,5082,4291.6,3650,3120,2675.8,2311.8,2003,1744.6,1526.9,1339.6,1180.4,1043.4,925.2,823.3,734.7,2103.6,2036.8,1799.4,1630.5,1638.7,1459.7,1302.4,1165.4,1260.5,1133.3,1182.9,1066.6,963,871.9,789.7,717.9,652.8,595.3,543.4,496.5,454.4,416.5,382.5,351.7,323.7,298.5,275.5,254.5,235.5,218.1,202.2,187.7,174.4,162.1,150.8,140.6,131.1,122.4,114.2,106.8,100,93.6,87.7,82.2,77.2,72.5
12160,11600,10980,11550,10110,8787,7582,7350,6361,6240.3,5239,4424.2,3762.8,3216.3,2758.5,2383.2,2064.9,1798.5,1574.1,1381,1216.9,1075.7,953.7,848.8,757.4,678.1,1926.8,1872.3,1696.6,1472.7,1518.9,1355.2,1212.6,1086.7,1179.2,1061.1,1109.8,1002,907.3,821.7,747,679.2,619.4,565.5,516.6,472.8,433.4,398,365.9,336.8,310.6,286.7,264.8,245,226.9,210.4,195.3,181.4,168.7,156.9,146.3,136.4,127.3,118.8,111.1,104,97.4,91.3,85.5,80.3,75.5
11380,11200,11040,10820,10330,8999,7779,6728,6567,6433.2,5401,4560.9,3879.1,3315.8,2843.7,2456.8,2128.7,1854.1,1622.7,1423.6,1254.5,1108.9,983.2,875,780.8,699.1,2004.1,1947.4,1764.7,1531.8,1364.4,1409.6,1261.3,1130.3,1016.3,1103.7,1154.3,1042.2,943.7,854.7,777,706.5,644.3,588.2,537.3,491.8,450.7,414,380.6,350.4,323,298.2,275.5,254.9,236,218.9,203.1,188.7,175.5,163.2,152.2,141.9,132.4,123.6,115.5,108.2,101.3,94.9,89,83.5,78.5
10530,10700,10970,9886,10420,9119,7910,6870,6674,6632,5567.9,4701.9,3999,3418.2,2931.6,2532.8,2194.5,1911.4,1672.9,1467.6,1293.3,1143.2,1013.6,902,804.9,720.7,646.3,1840.9,1834.8,1592.6,1418.7,1465.6,1311.4,1175.2,1056.7,950.8,1034.7,1083.6,981.2,888.7,807.8,734.5,669.9,611.5,558.7,511.3,468.7,430.5,395.7,364.3,335.9,310,286.4,265,245.4,227.5,211.2,196.2,182.4,169.7,158.3,147.5,137.7,128.5,120.1,112.5,105.3,98.7,92.5,86.8,81.6
9334,10000,10670,9643,9980,8978,7886,6868,5960,6837,5740,4847.2,4122.6,3523.9,3022.3,2611.1,2262.3,1970.5,1724.6,1513,1333.2,1178.5,1044.9,929.9,829.8,742.9,666.3,599.4,1733.7,1655.3,1474.5,1315.6,1363,1221.5,1098.2,988.2,1075.4,970.9,1019.8,923.7,839.6,763.4,696.2,635.6,580.6,531.4,487.1,447.4,411.3,378.6,349.1,322.2,297.7,275.4,255.1,236.5,219.5,203.9,189.6,176.4,164.5,153.3,143.1,133.6,124.9,116.9,109.4,102.6,96.2,90.2,84.8
6925,8500,11180,10270,9112,9219,8399,7325,6350,7048.3,5917.4,4997,4250,3632.8,3115.7,2691.8,2332.3,2031.4,1777.9,1559.8,1374.4,1215,1077.2,958.7,855.5,765.9,686.9,617.9,568,1563.5,1531.9,1366.8,1223,1269.1,1141,1026.8,925.7,1008.7,913.4,959.6,872.3,793.2,723.3,660.4,603.3,552.1,506.1,464.8,427.3,393.4,362.7,334.8,309.3,286.1,265,245.7,228.1,211.9,197,183.3,170.9,159.3,148.7,138.8,129.7,121.5,113.7,106.6,99.9,93.8,88.1
5784,8000,11120,10160,9094,8904,8420,7359,6396,7266.1,6100.3,5151.5,4381.4,3745.1,3211.9,2774.9,2404.3,2094.1,1832.8,1608,1416.9,1252.5,1110.5,988.3,881.9,789.6,708.1,637,585.6,1623.9,1591.1,1419.6,1270.3,1138.4,1185.1,1066.4,961.5,868.1,948.6,859.2,906,823.8,751.3,685.8,626.6,573.5,525.6,482.8,443.8,408.6,376.7,347.7,321.2,297.2,275.3,255.2,236.9,220.1,204.6,190.4,177.5,165.4,154.4,144.1,134.7,126.2,118.1,110.7,103.8,97.4,91.5
5087,7500,10670,10490,9445,8282,8658,7703,6725,7490.6,6288.7,5310.6,4516.7,3860.8,3311.2,2860.7,2478.6,2158.8,1889.4,1657.7,1460.7,1291.2,1144.8,1018.8,909.1,814,730,656.7,603.7,535,1501.8,1473.9,1318.8,1181.9,1230.4,1107.2,998.2,901.3,816.1,892.1,810.9,855.3,780,712.1,650.5,595.4,545.7,501.2,460.8,424.2,391.1,361,333.5,308.6,285.8,265,245.9,228.5,212.4,197.6,184.3,171.7,160.4,149.6,139.9,131,122.6,115,107.7,101.1,95
3236,6000,9278,10790,9931,8708,8398,8070,7035,7721.9,6482.9,5474.6,4656.2,3980,3413.4,2949,2555.1,2225.5,1947.8,1708.8,1505.8,1331.1,1180.2,1050.3,937.2,839.1,752.5,677,622.3,551.5,499.6,1390.7,1368.8,1226.7,1102.9,1149.1,1036.1,935.4,847,767.1,841.6,765.3,809.5,739,675.2,617.9,566.4,520.2,478.3,440.3,405.9,374.7,346.1,320.2,296.6,275,255.2,237.1,220.5,205.1,191.3,178.3,166.4,155.3,145.2,136,127.3,119.3,111.8,104.9,98.6
3000,6000,9000,11000,10000,9000,8000,8000,7200,7960.2,6683,5643.5,4799.9,4102.8,3518.8,3040,2634,2294.2,2007.9,1761.6,1552.3,1372.1,1216.6,1082.7,966.1,865,775.8,697.9,641.5,568.5,515,1442.9,1420.2,1272.7,1144.3,1029.7,1074.9,970.5,878.8,795.9,723.5,794,724.1,766.8,700.5,641.1,587.6,539.7,496.2,456.8,421.1,388.7,359.1,332.3,307.7,285.3,264.8,246,228.7,212.8,198.5,184.9,172.7,161.1,150.6,141.1,132,123.8,116,108.9,102.3
